2014-07-10 20:37:15,719 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-11 14:16:15,238 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:15,238 [spark-akka.actor.default-dispatcher-4] INFO  org.apache.spark.storage.ShuffleBlockManager - Could not find files for shuffle 10 for deleting
2014-07-11 14:16:15,239 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:15,240 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:15,248 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6490 is 24032
2014-07-11 14:16:15,248 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Sending result for 6490 directly to driver
2014-07-11 14:16:15,248 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Finished task ID 6490
2014-07-11 14:16:15,306 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6506 is 23355
2014-07-11 14:16:15,306 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Sending result for 6506 directly to driver
2014-07-11 14:16:15,306 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Finished task ID 6506
2014-07-11 14:16:15,313 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6538
2014-07-11 14:16:15,313 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Running task ID 6538
2014-07-11 14:16:15,316 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:15,340 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:15,341 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:15,342 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:15,381 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6522 is 21817
2014-07-11 14:16:15,381 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Sending result for 6522 directly to driver
2014-07-11 14:16:15,381 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Finished task ID 6522
2014-07-11 14:16:15,386 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6554
2014-07-11 14:16:15,386 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Running task ID 6554
2014-07-11 14:16:15,389 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:15,415 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:15,416 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:15,417 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:15,456 [sparkExecutor-akka.actor.default-dispatcher-2] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6570
2014-07-11 14:16:15,456 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Running task ID 6570
2014-07-11 14:16:15,459 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:15,486 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6538 is 22363
2014-07-11 14:16:15,487 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Sending result for 6538 directly to driver
2014-07-11 14:16:15,487 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Finished task ID 6538
2014-07-11 14:16:15,493 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:15,494 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:15,495 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:15,520 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6586
2014-07-11 14:16:15,520 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Running task ID 6586
2014-07-11 14:16:15,523 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:15,554 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:15,554 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6554 is 23145
2014-07-11 14:16:15,554 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Sending result for 6554 directly to driver
2014-07-11 14:16:15,554 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Finished task ID 6554
2014-07-11 14:16:15,555 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:15,556 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:15,632 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6570 is 22216
2014-07-11 14:16:15,632 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Sending result for 6570 directly to driver
2014-07-11 14:16:15,632 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Finished task ID 6570
2014-07-11 14:16:15,693 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6586 is 22977
2014-07-11 14:16:15,694 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Sending result for 6586 directly to driver
2014-07-11 14:16:15,694 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Finished task ID 6586
2014-07-11 14:16:32,520 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6913
2014-07-11 14:16:32,520 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Running task ID 6913
2014-07-11 14:16:32,523 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:32,548 [Executor task launch worker-12] INFO  org.apache.spark.MapOutputTrackerWorker - Updating epoch to 13 and clearing cache
2014-07-11 14:16:32,549 [Executor task launch worker-12] INFO  org.apache.spark.MapOutputTrackerWorker - Don't have map outputs for shuffle 12, fetching them
2014-07-11 14:16:32,549 [Executor task launch worker-12] INFO  org.apache.spark.MapOutputTrackerWorker - Doing the fetch; tracker actor = Actor[akka.tcp://spark@dco-node122-mgt.dco.ethz.ch:54274/user/MapOutputTracker#-1480103703]
2014-07-11 14:16:32,589 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6929
2014-07-11 14:16:32,590 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Running task ID 6929
2014-07-11 14:16:32,593 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:32,602 [Executor task launch worker-12] INFO  org.apache.spark.MapOutputTrackerWorker - Got the output locations
2014-07-11 14:16:32,603 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:32,604 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:32,608 [Executor task launch worker-12] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 5 ms
2014-07-11 14:16:32,629 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:32,629 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:32,630 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 1 ms
2014-07-11 14:16:32,659 [sparkExecutor-akka.actor.default-dispatcher-5] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6945
2014-07-11 14:16:32,660 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Running task ID 6945
2014-07-11 14:16:32,661 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:32,686 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:32,687 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:32,688 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:32,729 [sparkExecutor-akka.actor.default-dispatcher-15] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6961
2014-07-11 14:16:32,729 [Executor task launch worker-11] INFO  org.apache.spark.executor.Executor - Running task ID 6961
2014-07-11 14:16:32,732 [Executor task launch worker-11] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:32,752 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6913 is 22809
2014-07-11 14:16:32,752 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Sending result for 6913 directly to driver
2014-07-11 14:16:32,752 [Executor task launch worker-12] INFO  org.apache.spark.executor.Executor - Finished task ID 6913
2014-07-11 14:16:32,763 [Executor task launch worker-11] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:32,764 [Executor task launch worker-11] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:32,765 [Executor task launch worker-11] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:32,787 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6929 is 22788
2014-07-11 14:16:32,787 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Sending result for 6929 directly to driver
2014-07-11 14:16:32,787 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Finished task ID 6929
2014-07-11 14:16:32,800 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6977
2014-07-11 14:16:32,801 [Executor task launch worker-16] INFO  org.apache.spark.executor.Executor - Running task ID 6977
2014-07-11 14:16:32,803 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:32,822 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6945 is 23672
2014-07-11 14:16:32,822 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Sending result for 6945 directly to driver
2014-07-11 14:16:32,822 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Finished task ID 6945
2014-07-11 14:16:32,830 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:32,831 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:32,832 [Executor task launch worker-16] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:32,872 [sparkExecutor-akka.actor.default-dispatcher-3] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 6993
2014-07-11 14:16:32,872 [Executor task launch worker-8] INFO  org.apache.spark.executor.Executor - Running task ID 6993
2014-07-11 14:16:32,875 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-11 14:16:32,900 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - maxBytesInFlight: 50331648, targetRequestSize: 10066329
2014-07-11 14:16:32,901 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Getting 300 non-empty blocks out of 300 blocks
2014-07-11 14:16:32,902 [Executor task launch worker-8] INFO  org.apache.spark.storage.BlockFetcherIterator$BasicBlockFetcherIterator - Started 3 remote fetches in 2 ms
2014-07-11 14:16:32,911 [Executor task launch worker-11] INFO  org.apache.spark.executor.Executor - Serialized size of result for 6961 is 24011
2014-07-11 14:16:32,911 [Executor task launch worker-11] INFO  org.apache.spark.executor.Executor - Sending result for 6961 directly to driver
2014-07-11 14:16:32,911 [Executor task launch worker-11] INFO  org.apache.spark.executor.Executor - Finished task ID 6961
2014-07-11 14:16:32,943 [sparkExecutor-akka.actor.default-dispatcher-15] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 7009
